global_idx,set,orgi_index,true_label,pred_label,top1_prob
19908,train,19908,88,88,0.8806855082511902
14836,train,14836,30,30,0.880692720413208
10879,train,10879,90,90,0.8807055950164795
32474,train,32474,27,27,0.880710780620575
30660,train,30660,83,83,0.8807122707366943
22526,train,22526,33,33,0.8807310461997986
28584,train,28584,4,4,0.8807350993156433
55783,test,5783,65,65,0.8807426691055298
17125,train,17125,8,8,0.8807427883148193
44492,train,44492,11,11,0.8807476758956909
53717,test,3717,55,55,0.8807523846626282
21330,train,21330,6,6,0.8807536959648132
44206,train,44206,72,72,0.8807538747787476
37642,train,37642,50,50,0.8807582259178162
52131,test,2131,34,34,0.8807584047317505
35821,train,35821,13,13,0.8807646036148071
24390,train,24390,43,43,0.8807648420333862
12128,train,12128,92,92,0.8807652592658997
58978,test,8978,71,71,0.8807677030563354
35212,train,35212,8,8,0.880776584148407
14508,train,14508,36,36,0.8807799220085144
58918,test,8918,97,97,0.8807856440544128
14097,train,14097,85,85,0.8807857632637024
25953,train,25953,19,19,0.8807858824729919
17982,train,17982,62,62,0.8807922601699829
38635,train,38635,12,12,0.8807936310768127
15036,train,15036,8,8,0.8807936906814575
54194,test,4194,17,17,0.8807975053787231
7249,train,7249,32,32,0.8808139562606812
59630,test,9630,91,91,0.8808158040046692
49365,train,49365,38,38,0.8808416128158569
17593,train,17593,46,46,0.8808463215827942
29786,train,29786,13,13,0.8808518648147583
41311,train,41311,46,46,0.880852460861206
17517,train,17517,8,8,0.8808536529541016
15531,train,15531,38,38,0.8808547854423523
8042,train,8042,9,9,0.8808568716049194
278,train,278,19,19,0.8808571696281433
10891,train,10891,89,89,0.8808591961860657
23073,train,23073,19,19,0.8808609843254089
24569,train,24569,13,13,0.8808686137199402
18932,train,18932,18,18,0.8808690905570984
17450,train,17450,0,0,0.8808801770210266
22309,train,22309,75,75,0.8808807730674744
25928,train,25928,85,85,0.8808937072753906
32694,train,32694,90,90,0.8808958530426025
36617,train,36617,71,71,0.8809099793434143
39247,train,39247,61,61,0.8809115290641785
1381,train,1381,45,45,0.8809160590171814
1323,train,1323,29,29,0.8809183239936829
17089,train,17089,85,85,0.8809289336204529
17567,train,17567,59,59,0.8809419870376587
5480,train,5480,2,2,0.8809422850608826
17524,train,17524,49,49,0.8809428215026855
42884,train,42884,55,55,0.8809573650360107
46891,train,46891,92,92,0.880958616733551
24788,train,24788,92,92,0.8809587359428406
39277,train,39277,13,13,0.8809590339660645
26623,train,26623,21,21,0.8809604644775391
9646,train,9646,64,64,0.8809695839881897
55484,test,5484,51,51,0.8809763789176941
37617,train,37617,43,43,0.8809879422187805
53734,test,3734,51,51,0.8809956312179565
58448,test,8448,14,14,0.8809975981712341
5504,train,5504,59,59,0.8810098767280579
11122,train,11122,49,49,0.8810170888900757
47520,train,47520,87,87,0.8810200691223145
49601,train,49601,2,2,0.8810322880744934
28291,train,28291,46,46,0.8810391426086426
17580,train,17580,92,92,0.8810429573059082
58008,test,8008,91,91,0.8810478448867798
59987,test,9987,77,77,0.8810562491416931
39290,train,39290,14,14,0.8810566067695618
37958,train,37958,8,8,0.8810628056526184
3183,train,3183,83,83,0.8810654878616333
20550,train,20550,99,99,0.8810657262802124
19738,train,19738,30,30,0.8810696005821228
57418,test,7418,57,57,0.881071150302887
11445,train,11445,42,42,0.8810728192329407
46483,train,46483,40,40,0.8810825347900391
10855,train,10855,11,11,0.8810831904411316
14490,train,14490,57,57,0.8810857534408569
16683,train,16683,92,92,0.8810895085334778
31490,train,31490,17,17,0.8810917139053345
52120,test,2120,41,41,0.8810958862304688
54500,test,4500,98,98,0.8811041116714478
16247,train,16247,85,85,0.8811059594154358
44296,train,44296,13,13,0.8811163306236267
16918,train,16918,11,11,0.8811211585998535
41699,train,41699,19,19,0.8811326026916504
14233,train,14233,34,34,0.8811372518539429
35303,train,35303,91,91,0.8811548352241516
11631,train,11631,88,88,0.88116455078125
55444,test,5444,10,99,0.8811714053153992
24546,train,24546,30,30,0.8811781406402588
14221,train,14221,97,97,0.8811978697776794
23258,train,23258,11,11,0.881202757358551
13428,train,13428,54,54,0.8812039494514465
46105,train,46105,76,76,0.881206214427948
23147,train,23147,28,28,0.8812090754508972
47555,train,47555,23,23,0.8812161684036255
41539,train,41539,9,9,0.8812263011932373
2675,train,2675,38,38,0.881228506565094
56559,test,6559,10,28,0.8812344074249268
20738,train,20738,0,0,0.8812365531921387
13054,train,13054,85,85,0.8812375068664551
14231,train,14231,10,10,0.8812391757965088
1249,train,1249,11,11,0.8812394142150879
48781,train,48781,83,83,0.8812410235404968
49718,train,49718,25,25,0.8812423944473267
24077,train,24077,38,38,0.8812432885169983
47750,train,47750,18,18,0.8812506198883057
59507,test,9507,79,79,0.881252110004425
30166,train,30166,35,35,0.881252646446228
58951,test,8951,47,52,0.8812661170959473
6285,train,6285,36,36,0.8812673687934875
12629,train,12629,36,36,0.8812674880027771
37457,train,37457,38,38,0.881267786026001
17347,train,17347,83,83,0.8812698721885681
49022,train,49022,75,75,0.8812713027000427
51321,test,1321,48,48,0.8812730312347412
49453,train,49453,19,19,0.8812735676765442
22976,train,22976,18,18,0.8812756538391113
22750,train,22750,76,76,0.8812764883041382
36649,train,36649,11,11,0.8812773823738098
2306,train,2306,85,85,0.8812775611877441
17551,train,17551,50,50,0.8812805414199829
45127,train,45127,57,57,0.8812835812568665
10806,train,10806,1,1,0.881286084651947
4694,train,4694,88,88,0.8812929391860962
24589,train,24589,32,32,0.8813016414642334
11495,train,11495,83,83,0.8813096880912781
57391,test,7391,85,85,0.8813109993934631
12060,train,12060,72,72,0.8813379406929016
2875,train,2875,58,58,0.8813436627388
11081,train,11081,49,49,0.8813472986221313
42456,train,42456,36,36,0.8813483119010925
16203,train,16203,75,75,0.8813610672950745
28864,train,28864,62,62,0.8813637495040894
19007,train,19007,87,87,0.8813722133636475
21475,train,21475,94,94,0.8813737630844116
35719,train,35719,89,89,0.8813782334327698
15219,train,15219,74,74,0.8813824653625488
7015,train,7015,4,4,0.8813834190368652
55112,test,5112,48,48,0.8813844919204712
4514,train,4514,21,21,0.8813900947570801
475,train,475,20,20,0.8813942670822144
13549,train,13549,54,54,0.8813961744308472
4655,train,4655,78,78,0.8813968300819397
23124,train,23124,44,44,0.8814036846160889
14368,train,14368,21,21,0.8814091682434082
38076,train,38076,50,50,0.8814095258712769
28348,train,28348,70,70,0.8814180493354797
55296,test,5296,6,6,0.8814252018928528
8688,train,8688,21,21,0.8814253807067871
19769,train,19769,92,92,0.8814272284507751
20621,train,20621,5,5,0.8814409375190735
19834,train,19834,71,71,0.881446123123169
2421,train,2421,3,3,0.8814515471458435
34792,train,34792,10,10,0.8814566731452942
4615,train,4615,87,87,0.8814586997032166
29848,train,29848,37,37,0.8814607262611389
37261,train,37261,42,42,0.881464421749115
26389,train,26389,89,89,0.8814671039581299
24861,train,24861,42,42,0.8814679384231567
959,train,959,75,75,0.8814699053764343
23926,train,23926,40,40,0.8814702033996582
44880,train,44880,23,23,0.8814720511436462
14129,train,14129,86,86,0.8814770579338074
22988,train,22988,59,59,0.8814891576766968
33851,train,33851,51,51,0.8814941644668579
37706,train,37706,58,58,0.8814986348152161
18454,train,18454,96,96,0.8814988136291504
35790,train,35790,96,96,0.8814999461174011
32986,train,32986,5,5,0.8815022110939026
15954,train,15954,3,3,0.8815120458602905
41556,train,41556,43,43,0.8815125823020935
21252,train,21252,27,27,0.8815142512321472
48733,train,48733,27,27,0.8815194368362427
37427,train,37427,58,58,0.8815215826034546
37603,train,37603,76,76,0.8815309405326843
30167,train,30167,35,35,0.8815320730209351
11898,train,11898,38,38,0.8815447688102722
28198,train,28198,87,87,0.8815526366233826
41152,train,41152,70,70,0.8815528154373169
22122,train,22122,90,90,0.8815533518791199
15060,train,15060,29,29,0.8815593719482422
15414,train,15414,97,97,0.881571352481842
18203,train,18203,54,54,0.8815745115280151
4107,train,4107,18,18,0.8815755844116211
36106,train,36106,72,72,0.8815760612487793
19453,train,19453,38,38,0.881595253944397
20371,train,20371,75,75,0.8816009163856506
19773,train,19773,88,88,0.8816025853157043
42472,train,42472,42,42,0.8816219568252563
34013,train,34013,70,70,0.8816291689872742
12429,train,12429,22,22,0.8816301822662354
35611,train,35611,43,43,0.8816322088241577
55460,test,5460,48,48,0.881635844707489
40898,train,40898,89,89,0.881643533706665
11563,train,11563,36,36,0.8816441893577576
36816,train,36816,37,37,0.8816524147987366
36317,train,36317,70,70,0.8816636204719543
19197,train,19197,18,18,0.8816835284233093
27553,train,27553,37,37,0.8816843032836914
42440,train,42440,12,12,0.8816976547241211
2669,train,2669,41,41,0.8816985487937927
22051,train,22051,61,61,0.8817030787467957
35914,train,35914,80,80,0.8817100524902344
3463,train,3463,97,97,0.8817153573036194
8041,train,8041,73,73,0.8817183971405029
10604,train,10604,85,85,0.8817226886749268
56501,test,6501,49,49,0.881729245185852
37526,train,37526,43,43,0.881729781627655
55538,test,5538,47,47,0.8817380666732788
12583,train,12583,91,91,0.8817381262779236
4699,train,4699,29,29,0.8817578554153442
8247,train,8247,48,48,0.8817585110664368
5169,train,5169,18,18,0.881762683391571
29837,train,29837,87,87,0.8817670345306396
53090,test,3090,14,14,0.8817698359489441
38651,train,38651,92,92,0.8817726373672485
28609,train,28609,47,47,0.881786048412323
17080,train,17080,9,9,0.8817877173423767
13407,train,13407,35,35,0.8817961812019348
1839,train,1839,58,58,0.8817965388298035
43895,train,43895,48,48,0.8817973732948303
40436,train,40436,14,14,0.8818029165267944
51511,test,1511,63,45,0.8818073868751526
42870,train,42870,7,7,0.8818215727806091
34652,train,34652,64,64,0.8818219304084778
10137,train,10137,49,49,0.8818224668502808
25329,train,25329,27,27,0.8818232417106628
43586,train,43586,18,18,0.881828248500824
6851,train,6851,0,0,0.8818334341049194
16054,train,16054,97,97,0.8818416595458984
48833,train,48833,47,47,0.8818427920341492
53585,test,3585,65,65,0.8818523287773132
21380,train,21380,43,43,0.8818532824516296
56474,test,6474,85,85,0.8818556666374207
7855,train,7855,57,57,0.8818559646606445
37391,train,37391,86,86,0.8818640112876892
20500,train,20500,38,38,0.8818646669387817
57520,test,7520,27,27,0.8818672895431519
16459,train,16459,74,63,0.8818698525428772
58627,test,8627,48,48,0.8818768858909607
58338,test,8338,55,72,0.8818781971931458
23257,train,23257,96,96,0.881878674030304
32140,train,32140,81,81,0.8819022178649902
9988,train,9988,58,58,0.8819077610969543
55906,test,5906,62,70,0.8819114565849304
35937,train,35937,38,38,0.8819137811660767
34943,train,34943,79,79,0.8819208741188049
37955,train,37955,35,35,0.881921112537384
55910,test,5910,62,62,0.881921112537384
36997,train,36997,24,24,0.8819218873977661
23767,train,23767,29,29,0.8819258809089661
32622,train,32622,70,70,0.8819313049316406
2282,train,2282,79,79,0.88193279504776
19628,train,19628,8,8,0.8819331526756287
28382,train,28382,85,85,0.8819342851638794
23063,train,23063,38,38,0.8819376230239868
57108,test,7108,31,31,0.8819524049758911
27394,train,27394,2,2,0.8819535970687866
27591,train,27591,70,70,0.8819588422775269
5544,train,5544,74,74,0.8819642663002014
22401,train,22401,56,56,0.8819651007652283
35464,train,35464,11,11,0.881967306137085
10934,train,10934,41,41,0.8819711804389954
20316,train,20316,24,24,0.8819717764854431
27512,train,27512,95,95,0.8819721341133118
15585,train,15585,4,4,0.881975531578064
33219,train,33219,64,64,0.8819801807403564
39756,train,39756,7,7,0.8819823265075684
48596,train,48596,64,64,0.881984293460846
57881,test,7881,27,27,0.8819846510887146
4365,train,4365,44,44,0.881986141204834
6180,train,6180,80,80,0.8819871544837952
35676,train,35676,59,59,0.8819895386695862
31932,train,31932,91,91,0.881992518901825
48735,train,48735,80,80,0.881994366645813
27953,train,27953,96,96,0.8819984793663025
26804,train,26804,46,46,0.8820019960403442
21415,train,21415,6,6,0.8820155262947083
47032,train,47032,52,52,0.8820217251777649
14778,train,14778,67,67,0.8820250034332275
10774,train,10774,46,46,0.8820348978042603
33710,train,33710,9,9,0.8820475339889526
49215,train,49215,12,12,0.882055401802063
2569,train,2569,30,30,0.8820570111274719
49093,train,49093,52,52,0.8820589184761047
3750,train,3750,49,49,0.8820605874061584
47443,train,47443,2,2,0.8820692896842957
50803,test,803,58,58,0.8820730447769165
22018,train,22018,62,62,0.8820852041244507
20532,train,20532,49,49,0.8820856213569641
25193,train,25193,74,74,0.8820924162864685
41148,train,41148,12,12,0.8821094632148743
59882,test,9882,85,85,0.8821132779121399
12812,train,12812,15,15,0.8821190595626831
55703,test,5703,71,71,0.8821219205856323
10133,train,10133,80,80,0.8821264505386353
1911,train,1911,51,51,0.8821319937705994
34421,train,34421,91,91,0.8821380734443665
57466,test,7466,30,30,0.8821383118629456
7896,train,7896,48,48,0.882138729095459
5204,train,5204,97,97,0.8821446299552917
43668,train,43668,7,7,0.882146418094635
6289,train,6289,12,12,0.882148802280426
24411,train,24411,8,8,0.8821493983268738
23315,train,23315,5,5,0.8821517825126648
15691,train,15691,33,33,0.8821544051170349
2458,train,2458,44,44,0.8821629881858826
45597,train,45597,49,49,0.882164478302002
48648,train,48648,19,19,0.8821648359298706
37325,train,37325,5,5,0.8821704983711243
5312,train,5312,48,48,0.8821873068809509
57476,test,7476,63,63,0.8821895122528076
18689,train,18689,76,76,0.882196843624115
52926,test,2926,6,6,0.8821999430656433
13453,train,13453,72,72,0.8822031021118164
19523,train,19523,85,85,0.8822115063667297
33977,train,33977,2,2,0.8822173476219177
54164,test,4164,21,21,0.8822194933891296
11900,train,11900,25,25,0.8822199702262878
7939,train,7939,72,72,0.8822228312492371
41588,train,41588,7,7,0.8822236061096191
20219,train,20219,64,64,0.8822301626205444
7101,train,7101,8,8,0.8822323083877563
37801,train,37801,46,46,0.8822342753410339
2552,train,2552,96,96,0.8822401762008667
18461,train,18461,78,78,0.8822410106658936
46752,train,46752,99,78,0.8822410106658936
47628,train,47628,37,37,0.8822421431541443
24607,train,24607,37,37,0.8822454810142517
49688,train,49688,21,21,0.8822482824325562
19391,train,19391,76,76,0.8822497725486755
44499,train,44499,60,60,0.8822575211524963
30658,train,30658,67,67,0.8822597861289978
48055,train,48055,21,21,0.882260799407959
9538,train,9538,35,35,0.8822610974311829
639,train,639,69,69,0.88227379322052
4003,train,4003,72,72,0.8822753429412842
20825,train,20825,42,42,0.8822887539863586
4810,train,4810,21,21,0.8822891712188721
18497,train,18497,31,31,0.8822893500328064
14331,train,14331,36,36,0.8822910189628601
44408,train,44408,20,20,0.882296085357666
23580,train,23580,21,21,0.8823029398918152
46992,train,46992,4,4,0.8823094367980957
34611,train,34611,58,58,0.8823189735412598
54882,test,4882,29,29,0.8823258280754089
39293,train,39293,60,60,0.8823314905166626
8233,train,8233,45,45,0.8823336362838745
44094,train,44094,67,67,0.8823361396789551
6269,train,6269,89,89,0.8823407888412476
10375,train,10375,18,18,0.88234543800354
50468,test,468,6,6,0.8823474049568176
21661,train,21661,40,40,0.8823526501655579
38322,train,38322,48,48,0.8823587894439697
13716,train,13716,8,8,0.8823617696762085
25751,train,25751,58,58,0.8823636174201965
10478,train,10478,70,70,0.8823679089546204
21520,train,21520,29,29,0.882368803024292
4579,train,4579,57,57,0.8823724389076233
30204,train,30204,96,96,0.882373571395874
50584,test,584,83,83,0.882375955581665
6859,train,6859,45,45,0.8823816180229187
51219,test,1219,5,5,0.8823845982551575
56363,test,6363,75,75,0.8824037313461304
3858,train,3858,23,23,0.8824144601821899
49888,train,49888,77,77,0.8824195265769958
53107,test,3107,6,6,0.8824239373207092
7390,train,7390,59,59,0.8824289441108704
44854,train,44854,34,34,0.8824352025985718
37581,train,37581,6,6,0.882438063621521
53608,test,3608,34,34,0.8824394345283508
47793,train,47793,52,52,0.8824514150619507
39534,train,39534,57,57,0.8824615478515625
42727,train,42727,4,4,0.8824622631072998
42332,train,42332,65,65,0.8824640512466431
8123,train,8123,65,65,0.8824754953384399
18459,train,18459,42,42,0.8824799060821533
38696,train,38696,64,64,0.8824816942214966
29586,train,29586,48,48,0.8824835419654846
34521,train,34521,45,45,0.8824859857559204
2565,train,2565,99,99,0.8824866414070129
10233,train,10233,79,79,0.8824943900108337
56441,test,6441,66,66,0.8824946880340576
11308,train,11308,49,49,0.8824958205223083
48203,train,48203,14,14,0.8824960589408875
37192,train,37192,45,45,0.8824981451034546
24972,train,24972,75,75,0.8825047016143799
52642,test,2642,78,78,0.8825076222419739
3141,train,3141,62,62,0.8825117945671082
52600,test,2600,87,87,0.8825126886367798
36716,train,36716,30,30,0.8825182914733887
33794,train,33794,42,42,0.8825201392173767
15521,train,15521,81,81,0.8825271725654602
32105,train,32105,88,88,0.8825305104255676
9099,train,9099,97,97,0.8825472593307495
32519,train,32519,97,97,0.8825564980506897
27440,train,27440,0,0,0.882559597492218
43287,train,43287,18,18,0.8825612664222717
33236,train,33236,61,61,0.8825624585151672
4149,train,4149,29,29,0.8825650811195374
11243,train,11243,57,57,0.8825651407241821
4984,train,4984,38,38,0.8825677633285522
13465,train,13465,59,59,0.8825892210006714
53754,test,3754,45,45,0.8825985193252563
22611,train,22611,10,10,0.882601261138916
39306,train,39306,88,88,0.8826032280921936
15620,train,15620,2,2,0.8826070427894592
53792,test,3792,90,90,0.8826090097427368
26287,train,26287,35,35,0.8826122283935547
17910,train,17910,2,2,0.8826148509979248
32071,train,32071,27,27,0.8826166987419128
36679,train,36679,54,54,0.8826225399971008
53759,test,3759,51,51,0.8826245665550232
13263,train,13263,77,77,0.8826248645782471
51851,test,1851,2,2,0.88262939453125
16304,train,16304,61,61,0.8826373219490051
33549,train,33549,5,5,0.8826380372047424
33758,train,33758,84,84,0.8826592564582825
5053,train,5053,85,85,0.8826601505279541
59570,test,9570,91,91,0.8826633095741272
55790,test,5790,49,49,0.8826639652252197
5696,train,5696,10,10,0.8826661705970764
9427,train,9427,13,13,0.8826719522476196
38024,train,38024,11,11,0.8826779723167419
53773,test,3773,56,56,0.882684051990509
6701,train,6701,8,8,0.8826884627342224
59176,test,9176,38,38,0.882701575756073
17711,train,17711,10,10,0.8827069997787476
23822,train,23822,96,96,0.8827171921730042
52527,test,2527,26,26,0.8827195167541504
6475,train,6475,60,60,0.8827210664749146
11853,train,11853,96,96,0.882727324962616
58141,test,8141,89,89,0.8827360272407532
956,train,956,38,38,0.8827419281005859
45873,train,45873,76,76,0.8827497959136963
7071,train,7071,69,69,0.8827511072158813
22268,train,22268,61,61,0.8827512860298157
45310,train,45310,70,70,0.8827536106109619
26211,train,26211,91,91,0.8827565908432007
5332,train,5332,43,43,0.8827767372131348
43352,train,43352,78,78,0.8827813863754272
57916,test,7916,6,6,0.8827915787696838
6492,train,6492,89,89,0.8828069567680359
25148,train,25148,12,12,0.8828088045120239
43689,train,43689,85,85,0.882824182510376
27303,train,27303,49,49,0.8828245997428894
44453,train,44453,39,39,0.8828389048576355
45841,train,45841,63,63,0.8828562498092651
36537,train,36537,35,35,0.8828635811805725
3936,train,3936,0,0,0.8828660249710083
7538,train,7538,92,92,0.8828669786453247
23434,train,23434,85,85,0.8828675746917725
14209,train,14209,89,89,0.882871150970459
50244,test,244,11,11,0.8828715682029724
4855,train,4855,84,84,0.8828740119934082
32816,train,32816,72,72,0.8828816413879395
50687,test,687,21,21,0.8828819394111633
44780,train,44780,46,46,0.8828896284103394
46578,train,46578,18,18,0.8828919529914856
40642,train,40642,50,50,0.8828964233398438
23148,train,23148,18,18,0.8828989863395691
24736,train,24736,91,91,0.8829032182693481
56553,test,6553,8,8,0.8829100728034973
49759,train,49759,18,18,0.8829149007797241
54474,test,4474,19,19,0.8829205632209778
41409,train,41409,7,7,0.8829262256622314
29404,train,29404,90,90,0.8829285502433777
53938,test,3938,23,23,0.8829317092895508
44202,train,44202,2,2,0.8829345107078552
54757,test,4757,19,19,0.8829368948936462
11704,train,11704,80,80,0.8829383254051208
6866,train,6866,64,64,0.8829421401023865
20914,train,20914,96,96,0.8829466700553894
55230,test,5230,5,5,0.882952094078064
57764,test,7764,40,40,0.8829609751701355
53379,test,3379,42,3,0.8829618096351624
30886,train,30886,6,6,0.8829622864723206
52818,test,2818,32,32,0.8829634189605713
6455,train,6455,67,67,0.8829659223556519
9826,train,9826,3,3,0.8829700350761414
54909,test,4909,95,95,0.882970929145813
22406,train,22406,63,63,0.8829724192619324
12068,train,12068,62,62,0.8829793930053711
1318,train,1318,43,43,0.8829870223999023
10228,train,10228,76,76,0.8829891681671143
19003,train,19003,79,79,0.8829895257949829
50517,test,517,36,36,0.8829911351203918
20244,train,20244,46,46,0.8829923868179321
6651,train,6651,73,73,0.882992684841156
36750,train,36750,29,29,0.8829928636550903
43423,train,43423,54,54,0.8829935193061829
24445,train,24445,42,42,0.882996678352356
24640,train,24640,81,81,0.8830013275146484
32999,train,32999,8,8,0.8830022811889648
10109,train,10109,26,26,0.8830036520957947
14945,train,14945,91,91,0.8830053210258484
4243,train,4243,71,71,0.8830069899559021
3018,train,3018,64,64,0.8830121159553528
12422,train,12422,76,76,0.8830217123031616
55008,test,5008,58,58,0.8830386996269226
22715,train,22715,42,42,0.8830398917198181
15836,train,15836,91,91,0.8830550312995911
28709,train,28709,80,80,0.8830561637878418
53520,test,3520,85,85,0.8830572962760925
5536,train,5536,40,40,0.8830596208572388
5191,train,5191,14,18,0.8830636143684387
5024,train,5024,65,65,0.8830727338790894
24080,train,24080,47,47,0.8830788731575012
25489,train,25489,78,78,0.8830832242965698
51936,test,1936,46,11,0.8830834031105042
10332,train,10332,66,66,0.8830915689468384
5920,train,5920,19,19,0.8830955624580383
20917,train,20917,38,38,0.8831015229225159
37540,train,37540,36,36,0.8831064701080322
22054,train,22054,37,37,0.8831079602241516
14586,train,14586,36,36,0.8831084370613098
53367,test,3367,54,54,0.8831175565719604
11125,train,11125,21,21,0.8831192851066589
26763,train,26763,28,28,0.8831237554550171
28518,train,28518,97,97,0.8831259608268738
43649,train,43649,18,18,0.8831303715705872
6910,train,6910,6,6,0.8831354975700378
49511,train,49511,36,36,0.8831377029418945
15512,train,15512,41,41,0.8831384181976318
3330,train,3330,89,89,0.8831422328948975
12556,train,12556,90,90,0.883150041103363
3142,train,3142,75,75,0.8831524848937988
42849,train,42849,72,72,0.8831528425216675
984,train,984,8,8,0.88315349817276
6609,train,6609,85,85,0.8831682801246643
5071,train,5071,54,54,0.8831692934036255
15174,train,15174,18,18,0.883179247379303
804,train,804,5,5,0.8831841945648193
963,train,963,58,58,0.883192777633667
21626,train,21626,66,66,0.8831943273544312
3279,train,3279,92,92,0.8831956386566162
33357,train,33357,13,13,0.8832014203071594
23064,train,23064,13,13,0.8832056522369385
19142,train,19142,83,83,0.8832094073295593
11446,train,11446,76,76,0.8832128047943115
5741,train,5741,89,89,0.8832179307937622
44694,train,44694,42,42,0.8832188844680786
27665,train,27665,58,58,0.8832197189331055
8295,train,8295,60,60,0.8832216858863831
17084,train,17084,1,1,0.8832224011421204
38788,train,38788,25,25,0.883232057094574
12262,train,12262,91,91,0.883236825466156
42742,train,42742,46,46,0.8832371830940247
803,train,803,85,85,0.883241593837738
4557,train,4557,33,33,0.8832428455352783
38618,train,38618,77,77,0.8832429647445679
57124,test,7124,41,41,0.8832477927207947
41315,train,41315,76,76,0.8832494616508484
17695,train,17695,27,27,0.8832497596740723
31872,train,31872,88,88,0.8832581043243408
57623,test,7623,85,85,0.8832585215568542
20891,train,20891,2,2,0.883267879486084
18837,train,18837,28,28,0.8832679986953735
22016,train,22016,29,29,0.8832708597183228
24341,train,24341,89,89,0.8832858204841614
32343,train,32343,78,78,0.8832873106002808
24757,train,24757,41,41,0.8832909464836121
38117,train,38117,21,21,0.8832917809486389
16161,train,16161,43,43,0.8832980394363403
37473,train,37473,20,20,0.8833026885986328
25366,train,25366,66,66,0.883309006690979
20115,train,20115,21,21,0.8833126425743103
3731,train,3731,28,28,0.8833132982254028
36681,train,36681,19,19,0.8833158612251282
51708,test,1708,38,38,0.8833221197128296
12796,train,12796,1,1,0.8833261132240295
19136,train,19136,59,59,0.8833298087120056
15411,train,15411,19,19,0.8833314180374146
4958,train,4958,16,16,0.8833408355712891
26069,train,26069,99,99,0.8833452463150024
56637,test,6637,44,55,0.8833491802215576
9795,train,9795,46,46,0.883350670337677
11250,train,11250,88,88,0.8833597898483276
54402,test,4402,27,27,0.8833606243133545
12192,train,12192,76,76,0.8833624720573425
28656,train,28656,71,71,0.8833662271499634
37408,train,37408,99,99,0.8833785653114319
41391,train,41391,2,2,0.8833789229393005
26675,train,26675,6,6,0.8833792209625244
44870,train,44870,80,80,0.883379340171814
23888,train,23888,8,8,0.8833795785903931
15095,train,15095,75,75,0.8833868503570557
29145,train,29145,46,46,0.8833888173103333
42069,train,42069,96,96,0.88339763879776
57574,test,7574,55,71,0.8834047317504883
31899,train,31899,97,97,0.8834065794944763
42698,train,42698,89,89,0.8834147453308105
24500,train,24500,62,62,0.8834196925163269
17360,train,17360,97,97,0.8834205269813538
33548,train,33548,8,8,0.8834220170974731
17780,train,17780,75,75,0.8834249973297119
20654,train,20654,3,3,0.8834259510040283
38590,train,38590,91,91,0.883430004119873
37167,train,37167,97,97,0.8834335803985596
30948,train,30948,44,44,0.8834344148635864
6932,train,6932,78,78,0.883440375328064
15271,train,15271,70,70,0.8834407925605774
57705,test,7705,93,45,0.8834596276283264
49553,train,49553,61,61,0.8834643363952637
26409,train,26409,83,83,0.8834664821624756
21458,train,21458,72,72,0.8834668397903442
13194,train,13194,0,0,0.8834840059280396
3361,train,3361,65,65,0.8834938406944275
4804,train,4804,43,43,0.8834951519966125
55861,test,5861,82,82,0.88349848985672
54752,test,4752,43,43,0.8834995031356812
54127,test,4127,75,75,0.8835070729255676
13533,train,13533,65,65,0.8835172057151794
52296,test,2296,57,57,0.8835189938545227
12636,train,12636,34,34,0.8835230469703674
32053,train,32053,38,38,0.8835306167602539
59452,test,9452,5,5,0.8835322856903076
38363,train,38363,14,14,0.8835353255271912
53278,test,3278,27,27,0.8835355639457703
21623,train,21623,83,83,0.8835367560386658
4722,train,4722,94,94,0.8835419416427612
35163,train,35163,25,25,0.8835450410842896
6303,train,6303,75,75,0.8835472464561462
38364,train,38364,4,4,0.8835530281066895
2477,train,2477,46,46,0.883558452129364
38488,train,38488,96,96,0.8835623264312744
35979,train,35979,58,58,0.8835647702217102
29651,train,29651,10,10,0.8835671544075012
28399,train,28399,6,6,0.883571445941925
5505,train,5505,65,65,0.883579671382904
10965,train,10965,29,29,0.8835830092430115
15175,train,15175,0,0,0.8835933208465576
48176,train,48176,51,51,0.8836039304733276
556,train,556,45,45,0.883608341217041
12562,train,12562,61,61,0.883614718914032
21564,train,21564,5,5,0.8836153745651245
2606,train,2606,23,23,0.8836418986320496
46511,train,46511,72,72,0.8836424946784973
38724,train,38724,0,0,0.8836443424224854
1906,train,1906,80,80,0.8836473822593689
51218,test,1218,48,48,0.8836604356765747
59676,test,9676,58,58,0.8836604356765747
55389,test,5389,6,6,0.8836634159088135
17516,train,17516,36,36,0.8836671710014343
22763,train,22763,87,87,0.8836673498153687
10425,train,10425,36,36,0.8836707472801208
53028,test,3028,83,83,0.8836743831634521
55462,test,5462,93,93,0.8836783170700073
56237,test,6237,94,94,0.8836807608604431
21552,train,21552,18,18,0.8836827874183655
48304,train,48304,29,29,0.8836829662322998
47593,train,47593,39,39,0.8836854100227356
7159,train,7159,21,21,0.8836877346038818
31370,train,31370,48,48,0.8836981654167175
30555,train,30555,18,18,0.8836984038352966
21500,train,21500,83,83,0.8836990594863892
4718,train,4718,57,57,0.8837005496025085
28230,train,28230,76,76,0.8837054967880249
49157,train,49157,15,15,0.8837076425552368
26397,train,26397,90,90,0.8837085962295532
47302,train,47302,48,48,0.8837134838104248
52913,test,2913,71,71,0.8837177157402039
52263,test,2263,99,99,0.8837187886238098
43714,train,43714,21,21,0.8837189674377441
